Restriction Id,Restriction Type,Operational Goal,Enabled,Externally Available,Validity WEF,Validity TIL,During,Days of Week,Start Time,End Time
LFMMBB500A,M,CROSS BORDER FRA LIMITATION FROM RAS LFMMFRA TO RAS LFFRASW,Y,Y,18/05/2023,22/02/2024,Y,1234567,0000,0000
LG100B,F,EN-ROUTE FRA LIMITATION IN RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,-----6-,0000,0400
LG100B,F,EN-ROUTE FRA LIMITATION IN RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,----5--,2100,0000
LG100B,F,EN-ROUTE FRA LIMITATION IN RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,---4---,0000,0400
LG100B,F,EN-ROUTE FRA LIMITATION IN RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,-2-----,2100,0000
LG100B,F,EN-ROUTE FRA LIMITATION IN RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,1------,0000,0400
LGHL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS HLFRA AND FROM RAS HLFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,------7,2100,0000
LGHL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS HLFRA AND FROM RAS HLFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,---4---,0000,0400
LGHL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS HLFRA AND FROM RAS HLFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,--3----,2100,0000
LGHL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS HLFRA AND FROM RAS HLFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,-2-----,0000,0400
LGHL500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS HLFRA AND FROM RAS HLFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,1------,0000,0400
LGHE500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO CTA HECC,Y,Y,05/10/2023,02/11/2023,Y,-2-----,0000,0400
LGLC500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS LCFRA,Y,Y,05/10/2023,02/11/2023,Y,-----6-,0000,0400
LGLC500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS LCFRA,Y,Y,05/10/2023,02/11/2023,Y,-----6-,2030,0000
LGLC500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS LCFRA,Y,Y,05/10/2023,02/11/2023,Y,--3----,0000,0400
LGLC501A,M,CROSS BORDER FRA LIMITATION FROM RAS LGNFRA TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,------7,0000,0330
LGLC501A,M,CROSS BORDER FRA LIMITATION FROM RAS LGNFRA TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,-----6-,0000,0330
LGLC501A,M,CROSS BORDER FRA LIMITATION FROM RAS LGNFRA TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,---4---,0000,0330
LGLC501A,M,CROSS BORDER FRA LIMITATION FROM RAS LGNFRA TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,--3----,0000,0330
LGLC501A,M,CROSS BORDER FRA LIMITATION FROM RAS LGNFRA TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,------7,0000,0430
LGLC501A,M,CROSS BORDER FRA LIMITATION FROM RAS LGNFRA TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,1------,0000,0430
LGLG500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS LGNFRA,Y,Y,05/10/2023,02/11/2023,Y,-----6-,2100,0000
LGLG500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS LGNFRA,Y,Y,05/10/2023,02/11/2023,Y,----5--,2100,0000
LGLG500D,M,CROSS BORDER FRA LIMITATION FROM RAS LGNFRA TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,------7,0000,0400
LGLT500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGFRA TO RAS LTDCT,Y,Y,05/10/2023,02/11/2023,Y,--3----,2100,0000
LGNLB500A,M,CROSS BORDER FRA LIMITATION FROM RAS LGNFRA TO RAS LBFRA,Y,Y,02/12/2021,11/12/2036,Y,1234567,0000,0000
LIEDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS LIFRA TO RAS EDMMFRAS,Y,Y,25/03/2021,11/12/2036,Y,--3----,0000,0300
LJMBLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS LJMBFRA TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,Y,1234567,0000,0000
LJPZLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS LJPZFRA TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,Y,1234567,0000,0000
LK100A,M,EN-ROUTE FRA LIMITATION IN RAS LKAAFRA,Y,Y,10/08/2023,11/12/2036,Y,1234567,0000,0000
LKED500A,M,CROSS BORDER FRA LIMITATION FROM RAS LKAAFRA TO RAS EDDCT1,Y,Y,05/10/2023,11/12/2036,Y,1234567,0000,0000
LKLOLJ501A,M,CROSS BORDER FRA LIMITATION FROM RAS LKNFRA TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,Y,1234567,0000,0000
LKLZ500A,M,CROSS BORDER FRA LIMITATION FROM RAS LKAAFRA TO RAS LZNFRA,Y,Y,23/02/2023,11/12/2036,Y,1234567,0000,0000
LLLC500A,M,CROSS BORDER FRA LIMITATION FROM RAS LLDCT TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,-2-----,2130,0000
LLLC500A,M,CROSS BORDER FRA LIMITATION FROM RAS LLDCT TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,1------,2130,0000
LOLJSF500A,M,CROSS BORDER FRA LIMITATION FROM RAS SECSI TO TMA LBSF,Y,Y,18/05/2023,11/12/2036,Y,1234567,0000,0000
LPGM500A,M,CROSS BORDER FRA LIMITATION FROM RAS LPPCFRA TO RAS GMACDCT BETWEEN FLS 245-UNL,Y,Y,21/04/2022,11/12/2036,Y,-----6-,0600,2200
LPGM500A,M,CROSS BORDER FRA LIMITATION FROM RAS LPPCFRA TO RAS GMACDCT BETWEEN FLS 245-UNL,Y,Y,21/04/2022,11/12/2036,Y,1------,0600,2200
LPGMAC500A,M,CROSS BORDER FRA LIMITATION FROM RAS LPPCFRA TO RAS GMACFRA,Y,Y,21/04/2022,11/12/2036,Y,1------,2200,0000
LR100A,M,EN-ROUTE FRA LIMITATION IN RAS LRFRA,Y,Y,13/07/2023,11/12/2036,Y,1234567,0000,0000
LRLH500A,M,CROSS BORDER FRA LIMITATION FROM RAS LRFRA TO RAS LHFRA,Y,Y,28/01/2021,11/12/2036,Y,1234567,0000,0000
LRLU501A,M,CROSS BORDER FRA LIMITATION FROM CTA LRBB TO RAS LUFRA BETWEEN FLS 095-105,Y,Y,15/06/2023,11/12/2036,Y,1234567,0000,0000
LRLY501A,M,CROSS BORDER FRA LIMITATION FROM CTA LRBB TO RAS SECSI BETWEEN FLS 205-245,Y,Y,15/06/2023,11/12/2036,Y,-2-----,0000,0500
LRLY501A,M,CROSS BORDER FRA LIMITATION FROM CTA LRBB TO RAS SECSI BETWEEN FLS 205-245,Y,Y,15/06/2023,11/12/2036,Y,1------,1900,0000
LRLY501A,M,CROSS BORDER FRA LIMITATION FROM CTA LRBB TO RAS SECSI BETWEEN FLS 205-245,Y,Y,15/06/2023,11/12/2036,Y,--3----,2000,0000
LRLY501A,M,CROSS BORDER FRA LIMITATION FROM CTA LRBB TO RAS SECSI BETWEEN FLS 205-245,Y,Y,15/06/2023,11/12/2036,Y,-2-----,2000,0000
LSED500A,M,CROSS BORDER FRA LIMITATION FROM RAS LSASFRA TO RAS EDDCT1 BETWEEN FLS 195-245,Y,Y,05/10/2023,11/12/2036,Y,1234567,0000,0000
LSLI500A,M,CROSS BORDER FRA LIMITATION FROM RAS LSASFRA TO RAS LIFRA,Y,Y,13/07/2023,11/12/2036,Y,1234567,0000,0000
LTLC500A,M,CROSS BORDER FRA LIMITATION FROM RAS LTDCT TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,---4---,2030,0000
LTLC500A,M,CROSS BORDER FRA LIMITATION FROM RAS LTDCT TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,--3----,2030,0000
LTLC500A,M,CROSS BORDER FRA LIMITATION FROM RAS LTDCT TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,------7,0000,0430
LTLG500A,M,CROSS BORDER FRA LIMITATION FROM RAS LTDCT TO RAS LGFRA,Y,Y,05/10/2023,02/11/2023,Y,----5--,2100,0000
LTSEE500A,M,CROSS BORDER FRA LIMITATION FROM CTA LTAAW TO RAS SEEFRA,Y,Y,18/05/2023,11/12/2036,Y,1234567,0000,0000
LTSEE501A,M,CROSS BORDER FRA LIMITATION FROM CTA LTAAN TO RAS SEEFRA,Y,Y,28/01/2021,11/12/2036,Y,1234567,0000,0000
LULR501A,M,CROSS BORDER FRA LIMITATION FROM RAS LUFRA TO CTA LRBB BETWEEN FLS 095-105,Y,Y,15/06/2023,11/12/2036,Y,1234567,0000,0000
LZNLH500A,M,CROSS BORDER FRA LIMITATION FROM RAS LZNFRA TO RAS LHFRA,Y,Y,28/01/2021,11/12/2036,Y,1234567,0000,0000
NEES500A,M,CROSS BORDER FRA LIMITATION FROM RAS NEFRAX TO RAS ESDCTX AND FROM RAS ESDCTX TO RAS NEFRAX,Y,Y,05/12/2019,11/12/2036,Y,1234567,0000,0000
NEEY500A,M,CROSS BORDER FRA LIMITATION FROM RAS NEFRAX TO RAS EYFRA,Y,Y,07/10/2021,11/12/2036,Y,1234567,0000,0000
OIUGUD500A,M,CROSS BORDER FRA LIMITATION FROM RAS OIFRA TO RAS FRASC BETWEEN FLS 195-UNL,Y,Y,05/12/2019,11/12/2036,Y,1234567,0000,0000
OLLC500A,M,CROSS BORDER FRA LIMITATION FROM CTA OLBB TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,-----6-,2030,0000
OLLC500A,M,CROSS BORDER FRA LIMITATION FROM CTA OLBB TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,----5--,0000,0330
OLLC500A,M,CROSS BORDER FRA LIMITATION FROM CTA OLBB TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,-2-----,0000,0430
OSLC500A,M,CROSS BORDER FRA LIMITATION FROM CTA OSDI TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,-----6-,2030,0000
OSLC500A,M,CROSS BORDER FRA LIMITATION FROM CTA OSDI TO RAS LCFRA,Y,Y,23/03/2023,11/12/2036,Y,--3----,0000,0430
SECEDU500A,M,CROSS BORDER FRA LIMITATION FROM RAS SECSI TO RAS EDUUFRAE,Y,Y,18/05/2023,11/12/2036,Y,------7,0000,0400
SECEDU500A,M,CROSS BORDER FRA LIMITATION FROM RAS SECSI TO RAS EDUUFRAE,Y,Y,18/05/2023,11/12/2036,Y,------7,2130,0000
SECEDU500A,M,CROSS BORDER FRA LIMITATION FROM RAS SECSI TO RAS EDUUFRAE,Y,Y,18/05/2023,11/12/2036,Y,--3----,0000,0400
SECEDU500A,M,CROSS BORDER FRA LIMITATION FROM RAS SECSI TO RAS EDUUFRAE,Y,Y,18/05/2023,11/12/2036,Y,-2-----,0000,0500
SECLI500A,M,CROSS BORDER FRA LIMITATION FROM RAS SECSI TO RAS LIFRA,Y,Y,07/09/2023,21/03/2024,Y,1234567,0000,0000
SECSI100B,F,EN-ROUTE FRA LIMITATION IN RAS SECSI,Y,Y,15/06/2023,11/12/2036,Y,1234567,0000,0000
SEEBL500A,M,CROSS BORDER FRA LIMITATION FROM RAS SEEFRA TO RAS BALTFRA,N,Y,24/02/2022,11/12/2036,Y,1234567,0000,0000
UBUG500A,M,CROSS BORDER FRA LIMITATION FROM RAS UBFRA TO RAS UGFRA BETWEEN FLS GND-195,Y,Y,18/05/2023,11/12/2036,Y,1234567,0000,0000
UGUD100B,F,EN-ROUTE FRA LIMITATION IN RAS FRASC BETWEEN FLS 195-UNL,Y,Y,18/05/2023,11/12/2036,Y,1234567,0000,0000
UGUR500A,M,CROSS BORDER FRA LIMITATION FROM RAS UGFRA TO RAS URFRA BETWEEN FLS GND-195,Y,Y,18/05/2023,11/12/2036,Y,1234567,0000,0000
UKOUKN500A,M,CROSS BORDER FRA LIMITATION FROM RAS UKODSFRA TO RAS UKNFRA1,Y,Y,02/12/2021,11/12/2036,Y,1234567,0000,0000
UMMVEP500A,M,CROSS BORDER FRA LIMITATION FROM CTA UMMV TO RAS EPFRA,Y,Y,07/10/2021,11/12/2036,Y,1234567,0000,0000
UMUK500A,M,CROSS BORDER FRA LIMITATION FROM RAS UMFRA TO RAS UKNESFRA BETWEEN FLS 275-UNL,Y,Y,12/08/2021,11/12/2036,Y,1234567,0000,0000
UUUK500A,M,CROSS BORDER FRA LIMITATION FROM RAS UUWVFRA TO RAS UKNESFRA BETWEEN FLS 275-UNL,Y,Y,12/08/2021,11/12/2036,Y,1234567,0000,0000
YX100B,F,EN-ROUTE FRA LIMITATION IN RAS EDYYFRA,Y,Y,05/10/2023,11/12/2036,Y,1234567,0000,0000
BIEGPX500A,M,CROSS BORDER FRA LIMITATION FROM RAS BIDCTX TO RAS EGPXFRA AND FROM RAS EGPXFRA TO RAS BIDCTX,Y,Y,02/12/2021,11/12/2036,Y,1234567,0000,0000
BLFDCT500A,M,CROSS BORDER FRA LIMITATION FROM RAS EPWWDCT TO RAS BALTFRA AND FROM RAS BALTFRA TO RAS EPWWDCT,N,Y,24/02/2022,11/12/2036,Y,1234567,0000,0000
BLSEE500A,M,CROSS BORDER FRA LIMITATION FROM RAS BALTFRA TO RAS SEEFRA,N,Y,24/02/2022,11/12/2036,Y,1234567,0000,0000
DUEDUW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDUUFRAW,Y,Y,10/08/2023,11/12/2036,Y,-2-----,0000,0400
DUNDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAN TO RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,1234567,0000,0000
DUWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAE,Y,Y,23/02/2023,11/12/2036,Y,-----6-,0000,0300
DUWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAE,Y,Y,23/02/2023,11/12/2036,Y,----5--,0000,0300
DUWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAE,Y,Y,23/02/2023,11/12/2036,Y,---4---,2130,0000
DUWDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAE,Y,Y,23/02/2023,11/12/2036,Y,--3----,2230,0000
DUWDME501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAE,Y,Y,23/02/2023,11/12/2036,Y,1------,0300,2130
DUWDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,------7,0000,0300
DUWDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,-2-----,2130,0000
DUWDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,1------,0000,0300
DUWDMS500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,------7,0000,0400
DUWDMS501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,------7,0300,2130
DUWDMS501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDMMFRAS,Y,Y,10/08/2023,11/12/2036,Y,-2-----,0300,2130
DUWDUE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDUUFRAE,Y,Y,20/04/2023,11/12/2036,Y,----5--,0000,0300
DUWDUE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDUUFRAE,Y,Y,20/04/2023,11/12/2036,Y,--3----,2130,0000
DUWDUE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDUUFRAE,Y,Y,20/04/2023,11/12/2036,Y,1------,0000,0300
DUWDUE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDUUFRAE,Y,Y,20/04/2023,11/12/2036,Y,------7,0000,0400
DUWDUE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDUUFRAE,Y,Y,20/04/2023,11/12/2036,Y,--3----,2230,0000
DUWDUE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDUUFRAE,Y,Y,20/04/2023,11/12/2036,Y,1------,2230,0000
DUWDUE501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAW TO RAS EDUUFRAE,Y,Y,20/04/2023,11/12/2036,Y,----5--,0300,2130
EDAEDA500F,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAN TO CTA EDWW,N,Y,05/10/2023,11/12/2036,Y,------7,0300,2130
EDAEDA500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAN TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,1------,0300,2130
EDAEDA500G,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDUUFRAN,Y,Y,05/10/2023,11/12/2036,Y,------7,2130,0000
EDAEDA500G,M,CROSS BORDER FRA LIMITATION FROM RAS EDWWFRAE TO RAS EDUUFRAN,Y,Y,05/10/2023,11/12/2036,Y,-2-----,2230,0000
EDAEDA500H,M,CROSS BORDER FRA LIMITATION FROM CTA EDWW TO RAS EDUUFRAN,Y,Y,05/10/2023,11/12/2036,Y,-----6-,0300,2130
EDEEDS500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAS,Y,Y,23/03/2023,11/12/2036,Y,-----6-,2130,0000
EDEEDS500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAS,Y,Y,23/03/2023,11/12/2036,Y,--3----,2130,0000
EDEEDS500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAS,Y,Y,23/03/2023,11/12/2036,Y,--3----,2230,0000
EDEEDS500F,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDUUFRAE,Y,Y,01/12/2022,11/12/2036,Y,---4---,2130,0000
EDEEDS500F,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDUUFRAE,Y,Y,01/12/2022,11/12/2036,Y,--3----,2130,0000
EDEEDS500F,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDUUFRAE,Y,Y,01/12/2022,11/12/2036,Y,-2-----,2130,0000
EDEEDS500F,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDUUFRAE,Y,Y,01/12/2022,11/12/2036,Y,------7,0000,0400
EDEEDS500F,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDUUFRAE,Y,Y,01/12/2022,11/12/2036,Y,------7,2230,0000
EDGGYX500A,M,CROSS BORDER FRA LIMITATION FROM CTA EDGGS TO RAS EDYYFRA,Y,Y,10/08/2023,30/11/2023,Y,1234567,0000,0000
EDLOLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,------7,2130,0000
EDLOLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,---4---,2130,0000
EDLOLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,-2-----,0000,0300
EDLOLJ500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,--3----,2230,0000
EDLOLJ501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDDCT1 TO RAS SECSI BETWEEN FLS GND-245,Y,Y,05/10/2023,11/12/2036,Y,----5--,0300,2130
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,------7,0000,0300
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,--3----,2130,0000
EDMDME500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAS TO RAS EDMMFRAE,Y,Y,01/12/2022,11/12/2036,Y,--3----,2230,0000
EDMDUN500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAN,Y,Y,23/02/2023,11/12/2036,Y,----5--,0000,0300
EDMDUN500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAN,Y,Y,23/02/2023,11/12/2036,Y,------7,2230,0000
EDMDUW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAW,Y,Y,10/08/2023,11/12/2036,Y,1------,0000,0300
EDMDUW500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAW,Y,Y,10/08/2023,11/12/2036,Y,--3----,2230,0000
EDMDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,------7,0000,0400
EDMDWE500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDWWFRAE,Y,Y,05/10/2023,11/12/2036,Y,1------,0000,0400
EDMEDM500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAS TO RAS EDMMFRAS AND FROM RAS EDMMFRAS TO RAS EDMMNFRAS,Y,Y,25/03/2021,11/12/2036,Y,------7,0000,0400
EDMEDM501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMNFRAE TO RAS EDMMFRAE AND FROM RAS EDMMFRAE TO RAS EDMMNFRAE,Y,Y,05/12/2019,11/12/2036,Y,------7,0000,0300
EDMEGG500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO CTA EDGGS AND FROM CTA EDGGS TO RAS EDMMFRAE,Y,Y,24/03/2022,11/12/2036,Y,------7,2130,0000
EDMEGG500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO CTA EDGGS AND FROM CTA EDGGS TO RAS EDMMFRAE,Y,Y,24/03/2022,11/12/2036,Y,---4---,2130,0000
EDMEGG500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO CTA EDGGS AND FROM CTA EDGGS TO RAS EDMMFRAE,Y,Y,24/03/2022,11/12/2036,Y,------7,0000,0400
EDMEGG500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO CTA EDGGS AND FROM CTA EDGGS TO RAS EDMMFRAE,Y,Y,24/03/2022,11/12/2036,Y,------7,2230,0000
EDMM100E,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,--3----,2130,0000
EDMM100E,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,-2-----,0000,0300
EDMM100E,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,------7,0000,0400
EDMM100E,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,Y,Y,05/10/2023,30/11/2023,Y,--3----,2230,0000
EDMM100EB,F,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,N,Y,03/12/2020,11/12/2036,Y,----5--,2130,0000
EDMM100EB,F,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,N,Y,03/12/2020,11/12/2036,Y,--3----,2130,0000
EDMM100EB,F,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,N,Y,03/12/2020,11/12/2036,Y,1------,0000,0300
EDMM100EB,F,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAE,N,Y,03/12/2020,11/12/2036,Y,--3----,0000,0400
EDMM100S,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAS,Y,Y,10/08/2023,30/11/2023,Y,------7,2130,0000
EDMM100S,M,EN-ROUTE FRA LIMITATION IN RAS EDMMFRAS,Y,Y,10/08/2023,30/11/2023,Y,-2-----,0000,0300
EDREDR500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS EDMMFRAE,Y,Y,17/06/2021,11/12/2036,Y,------7,2130,0000
EDREDR500E,M,CROSS BORDER FRA LIMITATION FROM RAS EDMMFRAE TO RAS EDUUFRAE,Y,Y,17/06/2021,11/12/2036,Y,1------,2130,0000
EDREDR500F,M,CROSS BORDER FRA LIMITATION FROM CTA EDMM TO RAS EDUUFRAE,Y,Y,19/05/2022,11/12/2036,Y,---4---,0300,2130
EDUEDU500F,M,CROSS BORDER FRA LIMITATION FROM CTA EDGGN TO RAS EDUUFRAW,Y,Y,19/05/2022,11/12/2036,Y,1234567,0000,0000
EDUELI500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS LIFRA,Y,Y,01/12/2022,11/12/2036,Y,---4---,2130,0000
EDUELI500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS LIFRA,Y,Y,01/12/2022,11/12/2036,Y,------7,2230,0000
EDUELI500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS LIFRA,Y,Y,01/12/2022,11/12/2036,Y,1------,2230,0000
EDUELI501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS LIFRA,Y,Y,01/12/2022,11/12/2036,Y,------7,0300,2130
EDUELI501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS LIFRA,Y,Y,01/12/2022,11/12/2036,Y,----5--,0300,2130
EDUELI501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS LIFRA,Y,Y,01/12/2022,11/12/2036,Y,1------,0400,2230
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,-----6-,2130,0000
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,--3----,0000,0400
EDUSEC500A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,18/05/2023,11/12/2036,N,-2-----,0000,0500
EDUSEC501A,M,CROSS BORDER FRA LIMITATION FROM RAS EDUUFRAE TO RAS SECSI,Y,Y,05/10/2023,11/12/2036,Y,-2-----,0400,2130
