Change Status,Point Type,FRA Point,FRA Point Latitude,FRA Point Longitude,FRA Name,FRA Status En-Route,FRA Status ARR/DEP,Arrival Airport(s),Departure Airport(s),FLOS,Level Availability,Time Availability,Airspace Location Indicators,Cross-Border FRA States,Remarks
,,KONKE,N410200,W0014637,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,KOPAS,N440000,W0130000,HISPAFRA,EX,-,,,ALL/ALL,FL245 / FL660,H24,LECM,LPPO,
,,KOPOM,N390000,W0045352,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,LECM,
,,KORAL,N294353,W0123442,HISPAFRA,X,-,,,EVEN,FL305 / FL660,H24,GCCC,GMMM,
,,KORAV,N433911,W0075156,HISPAFRA,-,AD,"LECO,LEST,LEVX","LECO,LEST,LEVX",-,FL245 / FL660,H24,LECM,,
,,KORIS,N355000,W0061421,HISPAFRA,E,-,,,EVEN,FL245 / FL660,H24,LECM,GMMM,
,,KORNO,N355000,W0072500,HISPAFRA,X,-,,,ODD,FL245 / FL660,H24,LECM,GMMM,
,,KORUL,N445007,W0065511,HISPAFRA,EX,-,,,ODD/EVEN,FL245 / FL660,H24,LECM,LFFF,
,,KOSEL,N374517,W0024737,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,KUKAL,N375207,W0042851,HISPAFRA,I,AD,LEBA,LEBA,-,FL245 / FL660,H24,LECM,,
,,KUNEN,N364954,W0025027,HISPAFRA,I,AD,LEAM,LEAM,-,FL245 / FL660,H24,LECM,,
,,KUREG,N405358,E0024308,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,KUVAN,N430640,W0061901,HISPAFRA,-,D,,LEAS,-,FL245 / FL660,H24,LECM,,
,,KUXOV,N260000,W0250000,HISPAFRA,EX,-,,,ALL/ALL,FL305 / FL660,H24,GCCC,LPPO,
,,LABRO,N371629,E0010726,HISPAFRA,EX,-,,,EVEN/ODD,FL245 / FL660,H24,LECB,DAAA,
,,LAPIT,N405343,E0042741,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,LAPTU,N250000,W0250000,HISPAFRA,EX,-,,,ALL/ALL,FL305 / FL660,H24,GCCC,LPPO,
,,LARPA,N403736,E0022055,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,LARVO,N424602,W0060952,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,LASIB,N380215,W0071322,HISPAFRA,EX,-,,,ODD/EVEN,FL245 / FL660,H24,LPPC,,
,,LASKU,N433015,W0045224,HISPAFRA,I,AD,LEXJ,"LEXJ,LEAS",-,FL245 / FL660,H24,LECM,,
,,LASPO,N391657,W0003240,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,LATEK,N425230,W0003925,HISPAFRA,EX,-,,,ODD/EVEN,FL245 / FL660,H24,LECM,LFFF,
,,LATRO,N414618,E0013706,HISPAFRA,I,A,"LESU,LEGE",,-,FL245 / FL660,H24,LECB,,
,VORDME,LAY,N270834,W0131305,HISPAFRA,I,A,"GCLP,GCTS",,-,FL305 / FL660,H24,GCCC,,
,,LIGUM,N355000,W0020000,HISPAFRA,EX,-,,,EVEN/ODD,FL245 / FL660,H24,DAAA,,
,,LIMAL,N250000,W0173732,HISPAFRA,I,-,,,-,FL305 / FL660,H24,GCCC,,
,,LIMTU,N380000,W0001305,HISPAFRA,I,D,,LEAL,-,FL245 / FL660,H24,LECB,,
,,LINTO,N355000,W0055716,HISPAFRA,X,-,,,ODD,FL245 / FL660,H24,LECM,GMMM,
,,LISAS,N401208,E0022947,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,LOBAR,N414453,E0001906,HISPAFRA,I,AD,"LEZG,LEBL",LEBL,-,FL245 / FL660,H24,LECB,,
,,LOGRO,N390000,W0035358,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,LECM,
,,LOLOS,N215100,W0164000,HISPAFRA,I,-,,,-,FL305 / FL660,H24,GCCC,,
,,LOMAS,N274314,W0154128,HISPAFRA,I,-,,,-,FL305 / FL660,H24,GCCC,,
,,LOMDA,N425110,W0071746,HISPAFRA,-,AD,"LEVX,LECO,LEST","LEVX,LECO,LEST",-,FL245 / FL660,H24,LECM,,
,,LORES,N403000,E0024209,HISPAFRA,-,A,LEPA,,-,FL245 / FL660,H24,LECB,,
,,LOTEE,N443932,W0055012,HISPAFRA,EX,-,,,ODD/EVEN,FL245 / FL660,H24,LECM,LFFF,
,,LOTOS,N403259,E0010011,HISPAFRA,I,AD,LECH,"LEBL,LERS",-,FL245 / FL660,H24,LECB,,
,VORDME,LPA,N422738,W0021937,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,NDB,LRD,N413311,E0003853,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,LUKEV,N414558,E0021607,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,LUKIL,N380001,W0000616,HISPAFRA,I,D,,LELC,-,FL245 / FL660,H24,LECB,,
,,LULAK,N393124,E0024918,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,LUMAS,N414400,E0044000,HISPAFRA,X,-,,,EVEN,FL245 / FL660,H24,LECB,LFFF,
,,LUNIK,N402623,E0032333,HISPAFRA,I,A,LEPA,,-,FL245 / FL660,H24,LECB,,
,,LUPES,N401400,W0043640,HISPAFRA,-,D,,LEGT,-,FL245 / FL660,H24,LECM,,
,,LUSEM,N432229,W0014650,HISPAFRA,X,-,,,EVEN,FL245 / FL660,H24,LECM,LFFF,
,,LUVIV,N362450,W0032252,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,LUXUR,N381248,E0032252,HISPAFRA,EX,-,,,ODD/EVEN,FL245 / FL660,H24,LECB,DAAA,
,VORDME,LZR,N290958,W0133039,HISPAFRA,I,-,,,-,FL305 / FL660,H24,GCCC,,
,,MABUX,N393257,W0010859,HISPAFRA,I,A,"LEAL,LEVC",,-,FL245 / FL660,H24,LECM,LECB,
,,MAGAL,N380424,W0001351,HISPAFRA,I,D,,LEMI,-,FL245 / FL660,H24,LECB,,
,,MALOB,N425042,W0015619,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,MAMES,N421233,E0040001,HISPAFRA,E,-,,,ODD,FL245 / FL660,H24,LECB,LFFF,
,,MAMIS,N375717,W0025342,HISPAFRA,I,A,LEZL,,-,FL245 / FL660,H24,LECM,,
,,MAMOM,N391303,E0040527,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,MAMUK,N415012,E0020420,HISPAFRA,I,D,,LEGE,-,FL245 / FL660,H24,LECB,,
,,MANDY,N395442,W0010226,HISPAFRA,I,AD,"LEAL,LEVC",LEVC,-,FL245 / FL660,H24,LECM,LECB,
,,MAPAX,N434102,W0030239,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,VORDME,MAR,N370319,W0045624,HISPAFRA,I,AD,"LEJR,LEMO,LEGR,LEZL","LEGR,LEZL",-,FL245 / FL660,H24,LECM,,
,,MARIO,N421237,W0001439,HISPAFRA,I,AD,LEZG,LEZG,-,FL245 / FL660,H24,LECM,LECB,
,,MARTA,N402117,E0011648,HISPAFRA,I,A,"LEBL,LERS",,-,FL245 / FL660,H24,LECB,,
,,MATEX,N403324,E0001556,HISPAFRA,I,AD,"LEBL,LERS",LECH,-,FL245 / FL660,H24,LECB,,
,,MAURI,N212000,W0165200,HISPAFRA,EX,-,,,ODD/EVEN,FL305 / FL660,H24,GCCC,GOOO,
,,MEBUT,N384504,E0021341,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,MECKI,N413943,E0004043,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,MEGAT,N432956,W0073547,HISPAFRA,-,AD,"LECO,LEST,LEVX","LECO,LEST,LEVX",-,FL245 / FL660,H24,LECM,,
,,MELON,N394600,W0051907,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,MERAN,N275123,W0161108,HISPAFRA,I,-,,,-,FL305 / FL660,H24,GCCC,,
,,MEROS,N403000,E0042200,HISPAFRA,I,D,,"LEPA,LEMH",-,FL245 / FL660,H24,LECB,,
,VORDME,MGA,N364852,W0042211,HISPAFRA,I,AD,"LEJR,LEGR,LEMO,LERT","LEJR,LEGR,LEMO,LERT",-,FL245 / FL660,H24,LECM,,
,VORDME,MHN,N395149,E0041259,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,MIMDI,N363600,W0011300,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,MINGU,N394934,W0012851,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,MINTA,N370744,W0072300,HISPAFRA,EX,-,,,EVEN/ODD,FL245 / FL660,H24,LECM,LPPC,
,,MIRPO,N423752,W0020919,HISPAFRA,I,D,,LESO,-,FL245 / FL660,H24,LECM,,
,,MITOS,N382658,W0000049,HISPAFRA,I,D,,LELC,-,FL245 / FL660,H24,LECB,,
,,MIYEC,N234200,W0125900,HISPAFRA,EX,-,,,EVEN/ODD,FL305 / FL660,H24,GCCC,,
,VORDME,MJV,N392607,E0024530,HISPAFRA,I,D,,LEMH,-,FL245 / FL660,H24,LECB,,
,VORDME,MLA,N410747,E0000955,HISPAFRA,I,A,LEZG,,-,FL245 / FL660,H24,LECB,,
,,MOCEQ,N381834,W0044112,HISPAFRA,I,A,LEBA,,-,FL245 / FL660,H24,LECM,,
,,MOGIL,N380755,E0031207,HISPAFRA,EX,-,,,EVEN/ODD,FL245 / FL660,H24,LECB,DAAA,
,,MOLIN,N390000,W0044109,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,LECM,
,,MONTO,N391318,W0042949,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,MOPAS,N422607,E0010204,HISPAFRA,I,D,,LEBL,-,FL245 / FL660,H24,LECB,,
,,MOPIR,N392445,W0005016,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,MORAL,N390000,W0033232,HISPAFRA,I,A,"LEMD,LETO",,-,FL245 / FL660,H24,LECM,LECM,
,,MORSS,N395724,E0044000,HISPAFRA,EX,-,,,ODD/EVEN,FL245 / FL660,H24,LECB,LFFF,
,,MOTIL,N393220,W0014443,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,MUDOS,N433000,W0130000,HISPAFRA,EX,-,,,*,FL245 / FL660,H24,LECM,LPPO,"E: EVEN AND ODD FL, X: ODD FL"
,,MUREN,N410327,E0044000,HISPAFRA,E,-,,,ODD,FL245 / FL660,H24,LECB,LFFF,
,,NANDO,N395920,W0021028,HISPAFRA,I,AD,"LEMD,LETO","LEMD,LETO",-,FL245 / FL660,H24,LECM,,
,,NAPES,N371146,W0070149,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,NARBO,N420823,W0081342,HISPAFRA,-,D,,LECO,-,FL245 / FL660,H24,LECM,,
,,NARGO,N384418,W0005955,HISPAFRA,I,AD,LEVC,"LEVC,LEMI,LELC",-,FL245 / FL660,H24,LECB,,
,,NASOS,N392357,W0030140,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,NATPA,N395508,W0043511,HISPAFRA,I,D,,LEGT,-,FL245 / FL660,H24,LECM,,
,,NATPI,N424326,E0011409,HISPAFRA,X,-,,,EVEN,FL245 / FL660,H24,LECB,LFFF,
,,NAVAR,N402236,E0003118,HISPAFRA,I,D,,LECH,-,FL245 / FL660,H24,LECB,,
,VORDME,NEA,N420139,W0040633,HISPAFRA,I,AD,"LERJ,LEBG,LEVT,LEVD","LEBG,LEVT,LEVD",-,FL245 / FL660,H24,LECM,,
,,NEDUS,N423912,W0045059,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,NELAS,N400539,E0033115,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,NELSO,N314059,W0172725,HISPAFRA,E,-,,,ALL,FL305 / FL660,H24,LPPO,LPPC,
,,NENDA,N414104,E0024505,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,NENEM,N440305,W0030901,HISPAFRA,EX,-,,,ODD/EVEN,FL245 / FL660,H24,LECM,LFFF,
,,NENOS,N385142,W0011959,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,LECB,
,,NEPAL,N404134,E0015529,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,NESDA,N364917,W0034430,HISPAFRA,I,AD,LEMG,LEMG,-,FL245 / FL660,H24,LECM,,
,,NETUK,N431530,W0013656,HISPAFRA,E,-,,,ODD,FL245 / FL660,H24,LECM,LFFF,
,,NEXAS,N405216,W0004734,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,NEXEP,N431156,W0092959,HISPAFRA,-,AD,"LEST,LECO,LEVX","LEST,LECO,LEVX",-,FL245 / FL660,H24,LECM,,
,,NEXUX,N300000,W0210000,HISPAFRA,EX,-,,,ALL/ALL,FL305 / FL660,H24,GCCC,LPPO,
,,NILDU,N421537,E0034943,HISPAFRA,E,-,,,ODD,FL245 / FL660,H24,LECB,LFFF,
,,NINES,N383949,E0020941,HISPAFRA,I,AD,LEPA,LEPA,-,FL245 / FL660,H24,LECB,,
,,NINOT,N391232,E0002900,HISPAFRA,I,D,,LEIB,-,FL245 / FL660,H24,LECB,,
,,NOCUT,N195548,W0180000,HISPAFRA,EX,-,,,ODD/EVEN,FL305 / FL660,H24,GCCC,GOOO,
,,NOLSA,N422539,W0015427,HISPAFRA,I,AD,LEZG,LESO,-,FL245 / FL660,H24,LECM,,
,,NOMTO,N401014,E0034231,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,NONTU,N413001,W0041008,HISPAFRA,I,A,LEMD,,-,FL245 / FL660,H24,LECM,,
,,NUBLO,N423958,W0045920,HISPAFRA,I,AD,"LEXJ,LEBG",LEBG,-,FL245 / FL660,H24,LECM,,
,,NUNKA,N370047,W0014831,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,NUSGO,N402420,W0020930,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,VORDME,NVS,N402207,W0041458,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,OBAKA,N363827,W0032618,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,OBETO,N432835,W0042000,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,OBIBO,N394017,W0024744,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,ODEGI,N265341,W0161724,HISPAFRA,I,AD,"GCLP,GCTS","GCLP,GCTS",-,FL305 / FL660,H24,GCCC,,
,,ODSEN,N390351,E0002900,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,OGERO,N394806,W0062402,HISPAFRA,E,-,,,EVEN,FL245 / FL660,H24,LECM,,
,,OKITI,N390659,E0012640,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,OLMIR,N383152,E0023105,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,OLOPO,N274314,W0171115,HISPAFRA,I,-,,,-,FL305 / FL660,H24,GCCC,,
,,OLOXO,N422607,E0013046,HISPAFRA,X,-,,,EVEN,FL245 / FL660,H24,LECB,LFFF,
,,OLPOS,N384337,W0012032,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,LECB,
,,OLUTO,N393951,E0023645,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,OMESI,N421635,W0054620,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,OMILU,N424414,W0034650,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,ONUBA,N371448,W0064536,HISPAFRA,I,AD,"LEJR,LEMO,LERT","LEJR,LEMO,LERT",-,FL245 / FL660,H24,LECM,,
,,ORBIS,N411557,W0041143,HISPAFRA,I,A,LETO,,-,FL245 / FL660,H24,LECM,,
,,ORTIS,N312425,W0163325,HISPAFRA,E,-,,,ODD,FL305 / FL660,H24,GCCC,LPPC,
,,ORTOP,N360136,W0072300,HISPAFRA,EX,-,,,ODD/EVEN,FL245 / FL660,H24,LECM,LPPC,
,,ORVEK,N255830,W0184850,HISPAFRA,I,-,,,-,FL305 / FL660,H24,GCCC,,
,,ORVUS,N391954,E0002553,HISPAFRA,I,D,,LEVC,-,FL245 / FL660,H24,LECB,,
,,OSGAL,N390129,E0025359,HISPAFRA,I,AD,LEPA,LEPA,-,FL245 / FL660,H24,LECB,,
,,OSLAP,N410803,E0004000,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,OSLEP,N370956,W0071131,HISPAFRA,I,AD,LEZL,LEZL,-,FL245 / FL660,H24,LECM,,
,,OSLEV,N300000,W0220000,HISPAFRA,EX,-,,,ALL/ALL,FL305 / FL660,H24,GCCC,LPPO,
,,OSPOK,N405125,E0044000,HISPAFRA,X,-,,,EVEN,FL245 / FL660,H24,LECB,LFFF,
,,OSTIX,N413016,W0030600,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,OSVAK,N412915,E0003040,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,OSVAN,N380700,W0003348,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,OXACA,N375700,W0060000,HISPAFRA,I,D,,LEJR,-,FL245 / FL660,H24,LECM,,
,,PALIO,N401544,W0030254,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,PALOS,N373429,W0003212,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,PAPOS,N403716,E0012657,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,PARKA,N390000,W0050900,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,LECM,
,,PASAS,N450000,W0130000,HISPAFRA,EX,-,,,ALL/ALL,FL245 / FL660,H24,LECM,EGGX,
,VORDME,PDT,N401511,W0032053,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,PECES,N382849,E0035659,HISPAFRA,E,-,,,EVEN,FL245 / FL660,H24,LECB,DAAA,
,,PELAT,N410118,E0002633,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,PEPAS,N370935,W0033415,HISPAFRA,I,D,,LEJR,-,FL245 / FL660,H24,LECM,,
,,PERDU,N424356,E0000904,HISPAFRA,E,-,,,ODD,FL245 / FL660,H24,LECB,LFFF,
,,PESAS,N370212,W0072300,HISPAFRA,E,-,,,EVEN,FL245 / FL660,H24,LECM,LPPC,
,,PETEK,N424044,W0120000,HISPAFRA,EX,-,,,EVEN/ODD,FL245 / FL660,H24,LECM,LPPC,
,,PEXOT,N405139,E0012707,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,PIBIL,N300000,W0230000,HISPAFRA,EX,-,,,ALL/ALL,FL305 / FL660,H24,GCCC,LPPO,
,,PIDUD,N374512,E0012834,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,PIMAD,N381000,E0023000,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,PIMOS,N360901,W0045337,HISPAFRA,I,AD,"LEMG,LERT","LEMG,LERT",-,FL245 / FL660,H24,LECM,,
,,PIMUR,N371729,W0063106,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,PINAR,N405849,W0023557,HISPAFRA,I,D,,LEMD,-,FL245 / FL660,H24,LECM,,
,,PINEK,N415104,W0083552,HISPAFRA,EX,-,,,EVEN/ODD,FL245 / FL660,H24,LPPC,,
,,PIPHU,N380607,W0042315,HISPAFRA,-,D,,LEBA,-,FL245 / FL660,H24,LECM,,
,,PIPOR,N430033,W0010629,HISPAFRA,E,-,,,ODD,FL245 / FL660,H24,LECM,LFFF,
,,PISUS,N411137,W0012718,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,PITAB,N302110,W0162657,HISPAFRA,I,-,,,-,FL305 / FL660,H24,GCCC,,
,,PITAX,N450000,W0120000,HISPAFRA,EX,-,,,ALL/ALL,FL245 / FL660,H24,LECM,EGGX,
,,PIVUS,N415526,E0035602,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,PLANA,N395326,W0001935,HISPAFRA,I,D,,LECH,-,FL245 / FL660,H24,LECB,,
,,POBOS,N384309,W0014608,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,PODES,N355000,W0040253,HISPAFRA,X,-,,,ODD,FL245 / FL660,H24,LECM,GMMM,
,,PODUX,N425404,W0015254,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,POLCI,N370340,W0014422,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,LECB,
,,PONEN,N412114,W0003251,HISPAFRA,I,D,,LEZG,-,FL245 / FL660,H24,LECM,LECB,
,,POPUL,N435655,W0025025,HISPAFRA,X,-,,,EVEN,FL245 / FL660,H24,LECM,LFFF,
,VORDME,POS,N395539,E0030653,HISPAFRA,I,A,LEIB,,-,FL245 / FL660,H24,LECB,,
,,POSSY,N420341,E0000926,HISPAFRA,I,AD,LERS,LERS,-,FL245 / FL660,H24,LECB,,
,VORDME,PPN,N424402,W0014207,HISPAFRA,I,AD,"LEBG,LEVT,LEBB","LEVT,LEBB,LESO",-,FL245 / FL660,H24,LECM,,
,,PRADO,N400851,W0020037,HISPAFRA,I,A,"LEMD,LETO",,-,FL245 / FL660,H24,LECM,,
,NDB,PTC,N392538,E0031524,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,PUCLO,N254238,W0183546,HISPAFRA,I,-,,,-,FL305 / FL660,H24,GCCC,,
,,PUMAL,N422201,E0020031,HISPAFRA,E,-,,,ODD,FL245 / FL660,H24,LECB,LFFF,
,,RAFOL,N375658,W0000101,HISPAFRA,I,AD,LEAL,LEAL,-,FL245 / FL660,H24,LECB,,
,,RAMON,N410033,W0001707,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,RATAS,N423428,W0040151,HISPAFRA,I,AD,"LELN,LEVT,LERJ","LELN,LEVT,LEXJ",-,FL245 / FL660,H24,LECM,,
,VORDME,RBO,N405114,W0031447,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,REBUL,N414153,E0010649,HISPAFRA,I,AD,LESU,LESU,-,FL245 / FL660,H24,LECB,,
,,REMGI,N270525,W0151611,HISPAFRA,I,AD,"GCLP,GCTS","GCLP,GCTS",-,FL305 / FL660,H24,GCCC,,
,,RESTU,N375427,W0013327,HISPAFRA,I,AD,LEAL,"LEAL,LEMI,LELC",-,FL245 / FL660,H24,LECM,LECB,
,,RETBA,N392637,W0005432,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,RETEN,N430000,W0130000,HISPAFRA,EX,-,,,ALL/ALL,FL245 / FL660,H24,LECM,LPPO,
,,RIDAV,N403207,W0054830,HISPAFRA,I,A,"LEMD,LETO",,-,FL245 / FL660,H24,LECM,,
,,RIMES,N403329,W0000350,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,RIMTU,N431921,W0082201,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,RINDI,N370620,W0000349,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,RIPEL,N421659,W0104858,HISPAFRA,EX,-,,,EVEN/ODD,FL245 / FL660,H24,LECM,LPPC,
,,RIPOD,N300000,W0240000,HISPAFRA,EX,-,,,ALL/ALL,FL305 / FL660,H24,GCCC,LPPO,
,,RIPUX,N391448,W0002623,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,RISPO,N371759,W0021724,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,RITUS,N414925,W0081158,HISPAFRA,X,-,,,ODD,FL245 / FL660,H24,LPPC,,
,,RIVEM,N434440,W0083850,HISPAFRA,-,AD,"LEST,LECO,LEVX","LEST,LECO,LEVX",-,FL245 / FL660,H24,LECM,,
,,RIXUR,N370632,W0033811,HISPAFRA,I,D,,LEMG,-,FL245 / FL660,H24,LECM,,
,,ROCME,N414543,E0001102,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,RODRA,N410305,E0014349,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,ROLAS,N372456,W0025116,HISPAFRA,I,AD,LEAM,LEAM,-,FL245 / FL660,H24,LECM,,
,,ROLDO,N395233,W0053241,HISPAFRA,I,D,,LEBZ,-,FL245 / FL660,H24,LECM,,
,,RONDU,N384924,E0013234,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,RONKO,N422946,W0010150,HISPAFRA,I,AD,"LESO,LERJ","LESO,LERJ,LEPP",-,FL245 / FL660,H24,LECM,,
,,RONNY,N422545,W0005041,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,,
,,RONSI,N432904,W0043013,HISPAFRA,I,A,LEAS,,-,FL245 / FL660,H24,LECM,,
,,ROSAL,N380117,W0070605,HISPAFRA,I,AD,LEZL,LEZL,-,FL245 / FL660,H24,LECM,,
,,ROSTA,N281522,W0200000,HISPAFRA,I,-,,,-,FL305 / FL660,H24,GCCC,,
,,ROTUM,N250000,W0154712,HISPAFRA,I,-,,,-,FL305 / FL660,H24,GCCC,,
,,ROVAK,N424431,W0055123,HISPAFRA,I,AD,"LELN,LEAS","LELN,LEAS",-,FL245 / FL660,H24,LECM,,
,,ROXER,N431247,W0072127,HISPAFRA,I,AD,"LECO,LEST,LEVX,LEAS","LECO,LEST,LEVX,LEAS",-,FL245 / FL660,H24,LECM,,
,,RUBEO,N405715,W0004111,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,LECB,
,,RUKER,N395658,W0043640,HISPAFRA,I,A,"LEMD,LEGT",,-,FL245 / FL660,H24,LECM,,
,,RUNAX,N355000,W0063756,HISPAFRA,X,-,,,ODD,FL245 / FL660,H24,LECM,GMMM,
,,RUSEM,N390000,W0045049,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECM,LECM,
,,RUSIK,N285422,W0124859,HISPAFRA,E,-,,,ODD,FL305 / FL660,H24,GCCC,GMMM,
,,RUTIP,N422839,E0012614,HISPAFRA,X,-,,,EVEN,FL245 / FL660,H24,LECB,LFFF,
,,RUXET,N384008,E0004030,HISPAFRA,I,AD,"LEPA,LEIB",LEAL,-,FL245 / FL660,H24,LECB,,
,,SADAF,N374813,E0021944,HISPAFRA,EX,-,,,EVEN/ODD,FL245 / FL660,H24,LECB,DAAA,
,,SADEM,N411237,E0031026,HISPAFRA,I,A,LERS,,-,FL245 / FL660,H24,LECB,,
,,SADUR,N412502,E0014026,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,SALAS,N410635,E0002835,HISPAFRA,I,-,,,-,FL245 / FL660,H24,LECB,,
,,SALON,N412940,E0031114,HISPAFRA,I,D,,LEGE,-,FL245 / FL660,H24,LECB,,
,,SAMAR,N305359,W0142456,HISPAFRA,EX,-,,,ODD/EVEN,FL305 / FL660,H24,GCCC,GMMM,
,,SANTA,N374007,W0061754,HISPAFRA,I,AD,LEBZ,"LEBZ,LEJR,LEMO",-,FL245 / FL660,H24,LECM,,
,,SARAY,N294531,W0140927,HISPAFRA,-,D,,"GCLP,GCLA,GCXO",-,FL305 / FL660,H24,GCCC,,
,,SAURA,N401522,W0001100,HISPAFRA,I,A,LEVC,,-,FL245 / FL660,H24,LECB,,
,,SEGRE,N410122,W0022235,HISPAFRA,I,D,,"LETO,LEGT",-,FL245 / FL660,H24,LECM,,
